mode,example,elapsed_ms
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2,72
without-generate-less,fred2,70
without-bidirectional without-generate-less,fred2,75
without-remove-redundant-parts without-generate-less,fred2,78
without-bidirectional without-remove-redundant-parts without-generate-less,fred2,71
without-remove-redundant-sets without-generate-less,fred2,77
without-bidirectional without-remove-redundant-sets without-generate-less,fred2,69
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,74
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2,69
without-smart-kleene-order,fred2,71
without-bidirectional without-smart-kleene-order,fred2,69
without-remove-redundant-parts without-smart-kleene-order,fred2,71
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2,69
without-remove-redundant-sets without-smart-kleene-order,fred2,69
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2,73
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,78
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2,74
without-generate-less without-smart-kleene-order,fred2,74
without-bidirectional without-generate-less without-smart-kleene-order,fred2,71
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,67
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2,72
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,74
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,73
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,72
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2,71
all-on,fred_arith,70
without-bidirectional,fred_arith,72
without-remove-redundant-parts,fred_arith,70
without-bidirectional without-remove-redundant-parts,fred_arith,71
without-remove-redundant-sets,fred_arith,77
without-bidirectional without-remove-redundant-sets,fred_arith,71
without-remove-redundant-parts without-remove-redundant-sets,fred_arith,72
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith,73
without-generate-less,fred_arith,76
without-bidirectional without-generate-less,fred_arith,80
without-remove-redundant-parts without-generate-less,fred_arith,69
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith,69
without-remove-redundant-sets without-generate-less,fred_arith,73
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith,70
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,74
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,69
without-smart-kleene-order,fred_arith,73
