bidirectional ON,remove-redundant-parts ON,remove-redundant-sets ON,generate-less ON,smart-kleene-order ON,benchmark,type,timeout_ms,time_ms,terminated
0,0,1,1,0,stop4,ser,30000,134,1
1,1,0,1,0,stop4,ser,30000,136,1
0,1,0,1,0,stop4,ser,30000,131,1
1,0,0,1,0,stop4,ser,30000,135,1
0,0,0,1,0,stop4,ser,30000,131,1
1,1,1,0,0,stop4,ser,30000,136,1
0,1,1,0,0,stop4,ser,30000,138,1
1,0,1,0,0,stop4,ser,30000,136,1
0,0,1,0,0,stop4,ser,30000,126,1
1,1,0,0,0,stop4,ser,30000,131,1
0,1,0,0,0,stop4,ser,30000,132,1
1,0,0,0,0,stop4,ser,30000,131,1
0,0,0,0,0,stop4,ser,30000,131,1
1,1,1,1,1,stop,ser,30000,127,1
0,1,1,1,1,stop,ser,30000,123,1
1,0,1,1,1,stop,ser,30000,125,1
0,0,1,1,1,stop,ser,30000,123,1
1,1,0,1,1,stop,ser,30000,129,1
0,1,0,1,1,stop,ser,30000,121,1
1,0,0,1,1,stop,ser,30000,132,1
0,0,0,1,1,stop,ser,30000,121,1
1,1,1,0,1,stop,ser,30000,127,1
0,1,1,0,1,stop,ser,30000,127,1
1,0,1,0,1,stop,ser,30000,128,1
0,0,1,0,1,stop,ser,30000,131,1
1,1,0,0,1,stop,ser,30000,132,1
0,1,0,0,1,stop,ser,30000,128,1
1,0,0,0,1,stop,ser,30000,130,1
0,0,0,0,1,stop,ser,30000,128,1
1,1,1,1,0,stop,ser,30000,127,1
0,1,1,1,0,stop,ser,30000,124,1
1,0,1,1,0,stop,ser,30000,128,1
0,0,1,1,0,stop,ser,30000,122,1
1,1,0,1,0,stop,ser,30000,133,1
0,1,0,1,0,stop,ser,30000,124,1
1,0,0,1,0,stop,ser,30000,127,1
0,0,0,1,0,stop,ser,30000,121,1
1,1,1,0,0,stop,ser,30000,131,1
0,1,1,0,0,stop,ser,30000,122,1
1,0,1,0,0,stop,ser,30000,127,1
0,0,1,0,0,stop,ser,30000,119,1
1,1,0,0,0,stop,ser,30000,127,1
0,1,0,0,0,stop,ser,30000,124,1
1,0,0,0,0,stop,ser,30000,127,1
0,0,0,0,0,stop,ser,30000,120,1
1,1,1,1,1,tricky2,ser,30000,282,1
0,1,1,1,1,tricky2,ser,30000,267,1
1,0,1,1,1,tricky2,ser,30000,222,1
0,0,1,1,1,tricky2,ser,30000,214,1
1,1,0,1,1,tricky2,ser,30000,282,1
0,1,0,1,1,tricky2,ser,30000,269,1
1,0,0,1,1,tricky2,ser,30000,217,1
0,0,0,1,1,tricky2,ser,30000,205,1
1,1,1,0,1,tricky2,ser,30000,864,1
0,1,1,0,1,tricky2,ser,30000,425,1
1,0,1,0,1,tricky2,ser,30000,772,1
0,0,1,0,1,tricky2,ser,30000,789,1
1,1,0,0,1,tricky2,ser,30000,853,1
0,1,0,0,1,tricky2,ser,30000,856,1
1,0,0,0,1,tricky2,ser,30000,363,1
0,0,0,0,1,tricky2,ser,30000,767,1
1,1,1,1,0,tricky2,ser,30000,282,1
0,1,1,1,0,tricky2,ser,30000,273,1
1,0,1,1,0,tricky2,ser,30000,217,1
0,0,1,1,0,tricky2,ser,30000,215,1
1,1,0,1,0,tricky2,ser,30000,285,1
0,1,0,1,0,tricky2,ser,30000,286,1
1,0,0,1,0,tricky2,ser,30000,221,1
0,0,0,1,0,tricky2,ser,30000,214,1
1,1,1,0,0,tricky2,ser,30000,429,1
0,1,1,0,0,tricky2,ser,30000,830,1
1,0,1,0,0,tricky2,ser,30000,344,1
0,0,1,0,0,tricky2,ser,30000,769,1
1,1,0,0,0,tricky2,ser,30000,412,1
0,1,0,0,0,tricky2,ser,30000,837,1
1,0,0,0,0,tricky2,ser,30000,761,1
0,0,0,0,0,tricky2,ser,30000,345,1
1,1,1,1,1,tricky3,ser,30000,384,1
0,1,1,1,1,tricky3,ser,30000,342,1
1,0,1,1,1,tricky3,ser,30000,280,1
0,0,1,1,1,tricky3,ser,30000,287,1
1,1,0,1,1,tricky3,ser,30000,369,1
0,1,0,1,1,tricky3,ser,30000,347,1
1,0,0,1,1,tricky3,ser,30000,302,1
0,0,0,1,1,tricky3,ser,30000,257,1
1,1,1,0,1,tricky3,ser,30000,901,1
0,1,1,0,1,tricky3,ser,30000,460,1
1,0,1,0,1,tricky3,ser,30000,417,1
0,0,1,0,1,tricky3,ser,30000,844,1
1,1,0,0,1,tricky3,ser,30000,908,1
0,1,0,0,1,tricky3,ser,30000,900,1
1,0,0,0,1,tricky3,ser,30000,395,1
0,0,0,0,1,tricky3,ser,30000,379,1
1,1,1,1,0,tricky3,ser,30000,416,1
0,1,1,1,0,tricky3,ser,30000,351,1
1,0,1,1,0,tricky3,ser,30000,311,1
0,0,1,1,0,tricky3,ser,30000,253,1
1,1,0,1,0,tricky3,ser,30000,405,1
0,1,0,1,0,tricky3,ser,30000,379,1
1,0,0,1,0,tricky3,ser,30000,279,1
0,0,0,1,0,tricky3,ser,30000,258,1
1,1,1,0,0,tricky3,ser,30000,911,1
0,1,1,0,0,tricky3,ser,30000,502,1
1,0,1,0,0,tricky3,ser,30000,798,1
0,0,1,0,0,tricky3,ser,30000,806,1
1,1,0,0,0,tricky3,ser,30000,940,1
0,1,0,0,0,tricky3,ser,30000,884,1
1,0,0,0,0,tricky3,ser,30000,824,1
0,0,0,0,0,tricky3,ser,30000,388,1
1,1,1,1,1,tricky3_ser,ser,30000,612,1
0,1,1,1,1,tricky3_ser,ser,30000,514,1
1,0,1,1,1,tricky3_ser,ser,30000,505,1
0,0,1,1,1,tricky3_ser,ser,30000,394,1
1,1,0,1,1,tricky3_ser,ser,30000,577,1
0,1,0,1,1,tricky3_ser,ser,30000,529,1
1,0,0,1,1,tricky3_ser,ser,30000,507,1
0,0,0,1,1,tricky3_ser,ser,30000,538,1
1,1,1,0,1,tricky3_ser,ser,30000,583,1
0,1,1,0,1,tricky3_ser,ser,30000,546,1
1,0,1,0,1,tricky3_ser,ser,30000,528,1
0,0,1,0,1,tricky3_ser,ser,30000,438,1
1,1,0,0,1,tricky3_ser,ser,30000,656,1
0,1,0,0,1,tricky3_ser,ser,30000,537,1
1,0,0,0,1,tricky3_ser,ser,30000,474,1
0,0,0,0,1,tricky3_ser,ser,30000,494,1
1,1,1,1,0,tricky3_ser,ser,30000,646,1
0,1,1,1,0,tricky3_ser,ser,30000,533,1
1,0,1,1,0,tricky3_ser,ser,30000,520,1
0,0,1,1,0,tricky3_ser,ser,30000,415,1
1,1,0,1,0,tricky3_ser,ser,30000,535,1
0,1,0,1,0,tricky3_ser,ser,30000,514,1
1,0,0,1,0,tricky3_ser,ser,30000,559,1
0,0,0,1,0,tricky3_ser,ser,30000,447,1
1,1,1,0,0,tricky3_ser,ser,30000,595,1
0,1,1,0,0,tricky3_ser,ser,30000,549,1
1,0,1,0,0,tricky3_ser,ser,30000,467,1
0,0,1,0,0,tricky3_ser,ser,30000,440,1
1,1,0,0,0,tricky3_ser,ser,30000,569,1
0,1,0,0,0,tricky3_ser,ser,30000,566,1
1,0,0,0,0,tricky3_ser,ser,30000,549,1
0,0,0,0,0,tricky3_ser,ser,30000,410,1
1,1,1,1,1,while_expr,ser,30000,85,1
0,1,1,1,1,while_expr,ser,30000,90,1
1,0,1,1,1,while_expr,ser,30000,82,1
0,0,1,1,1,while_expr,ser,30000,84,1
1,1,0,1,1,while_expr,ser,30000,86,1
0,1,0,1,1,while_expr,ser,30000,86,1
1,0,0,1,1,while_expr,ser,30000,87,1
0,0,0,1,1,while_expr,ser,30000,87,1
1,1,1,0,1,while_expr,ser,30000,88,1
0,1,1,0,1,while_expr,ser,30000,100,1
1,0,1,0,1,while_expr,ser,30000,104,1
0,0,1,0,1,while_expr,ser,30000,97,1
1,1,0,0,1,while_expr,ser,30000,105,1
0,1,0,0,1,while_expr,ser,30000,101,1
1,0,0,0,1,while_expr,ser,30000,101,1
0,0,0,0,1,while_expr,ser,30000,106,1
1,1,1,1,0,while_expr,ser,30000,101,1
0,1,1,1,0,while_expr,ser,30000,104,1
1,0,1,1,0,while_expr,ser,30000,100,1
0,0,1,1,0,while_expr,ser,30000,109,1
1,1,0,1,0,while_expr,ser,30000,98,1
0,1,0,1,0,while_expr,ser,30000,93,1
1,0,0,1,0,while_expr,ser,30000,113,1
0,0,0,1,0,while_expr,ser,30000,106,1
1,1,1,0,0,while_expr,ser,30000,97,1
0,1,1,0,0,while_expr,ser,30000,106,1
1,0,1,0,0,while_expr,ser,30000,99,1
0,0,1,0,0,while_expr,ser,30000,102,1
1,1,0,0,0,while_expr,ser,30000,106,1
0,1,0,0,0,while_expr,ser,30000,97,1
1,0,0,0,0,while_expr,ser,30000,102,1
0,0,0,0,0,while_expr,ser,30000,105,1
1,1,1,1,1,with_comments,ser,30000,93,1
0,1,1,1,1,with_comments,ser,30000,107,1
1,0,1,1,1,with_comments,ser,30000,101,1
0,0,1,1,1,with_comments,ser,30000,104,1
1,1,0,1,1,with_comments,ser,30000,103,1
0,1,0,1,1,with_comments,ser,30000,98,1
1,0,0,1,1,with_comments,ser,30000,104,1
0,0,0,1,1,with_comments,ser,30000,96,1
1,1,1,0,1,with_comments,ser,30000,104,1
0,1,1,0,1,with_comments,ser,30000,86,1
1,0,1,0,1,with_comments,ser,30000,90,1
0,0,1,0,1,with_comments,ser,30000,86,1
1,1,0,0,1,with_comments,ser,30000,108,1
0,1,0,0,1,with_comments,ser,30000,107,1
1,0,0,0,1,with_comments,ser,30000,87,1
0,0,0,0,1,with_comments,ser,30000,114,1
1,1,1,1,0,with_comments,ser,30000,83,1
0,1,1,1,0,with_comments,ser,30000,95,1
1,0,1,1,0,with_comments,ser,30000,88,1
0,0,1,1,0,with_comments,ser,30000,85,1
1,1,0,1,0,with_comments,ser,30000,84,1
0,1,0,1,0,with_comments,ser,30000,85,1
1,0,0,1,0,with_comments,ser,30000,87,1
0,0,0,1,0,with_comments,ser,30000,88,1
1,1,1,0,0,with_comments,ser,30000,90,1
0,1,1,0,0,with_comments,ser,30000,85,1
1,0,1,0,0,with_comments,ser,30000,88,1
0,0,1,0,0,with_comments,ser,30000,85,1
1,1,0,0,0,with_comments,ser,30000,107,1
0,1,0,0,0,with_comments,ser,30000,88,1
1,0,0,0,0,with_comments,ser,30000,84,1
0,0,0,0,0,with_comments,ser,30000,83,1
1,1,1,1,1,yield_expr,ser,30000,83,1
0,1,1,1,1,yield_expr,ser,30000,87,1
1,0,1,1,1,yield_expr,ser,30000,83,1
0,0,1,1,1,yield_expr,ser,30000,90,1
1,1,0,1,1,yield_expr,ser,30000,91,1
0,1,0,1,1,yield_expr,ser,30000,110,1
1,0,0,1,1,yield_expr,ser,30000,87,1
0,0,0,1,1,yield_expr,ser,30000,95,1
1,1,1,0,1,yield_expr,ser,30000,86,1
0,1,1,0,1,yield_expr,ser,30000,95,1
1,0,1,0,1,yield_expr,ser,30000,83,1
0,0,1,0,1,yield_expr,ser,30000,86,1
1,1,0,0,1,yield_expr,ser,30000,90,1
0,1,0,0,1,yield_expr,ser,30000,88,1
1,0,0,0,1,yield_expr,ser,30000,88,1
0,0,0,0,1,yield_expr,ser,30000,88,1
1,1,1,1,0,yield_expr,ser,30000,90,1
0,1,1,1,0,yield_expr,ser,30000,83,1
1,0,1,1,0,yield_expr,ser,30000,109,1
0,0,1,1,0,yield_expr,ser,30000,87,1
1,1,0,1,0,yield_expr,ser,30000,86,1
0,1,0,1,0,yield_expr,ser,30000,86,1
1,0,0,1,0,yield_expr,ser,30000,87,1
0,0,0,1,0,yield_expr,ser,30000,88,1
1,1,1,0,0,yield_expr,ser,30000,89,1
0,1,1,0,0,yield_expr,ser,30000,88,1
1,0,1,0,0,yield_expr,ser,30000,86,1
0,0,1,0,0,yield_expr,ser,30000,94,1
1,1,0,0,0,yield_expr,ser,30000,86,1
0,1,0,0,0,yield_expr,ser,30000,97,1
1,0,0,0,0,yield_expr,ser,30000,85,1
0,0,0,0,0,yield_expr,ser,30000,91,1
1,1,1,1,1,data_flow,json,60000,116,1
0,1,1,1,1,data_flow,json,60000,110,1
1,0,1,1,1,data_flow,json,60000,116,1
0,0,1,1,1,data_flow,json,60000,115,1
1,1,0,1,1,data_flow,json,60000,113,1
0,1,0,1,1,data_flow,json,60000,113,1
1,0,0,1,1,data_flow,json,60000,114,1
0,0,0,1,1,data_flow,json,60000,110,1
1,1,1,0,1,data_flow,json,60000,109,1
0,1,1,0,1,data_flow,json,60000,112,1
1,0,1,0,1,data_flow,json,60000,114,1
0,0,1,0,1,data_flow,json,60000,109,1
1,1,0,0,1,data_flow,json,60000,112,1
0,1,0,0,1,data_flow,json,60000,118,1
1,0,0,0,1,data_flow,json,60000,119,1
0,0,0,0,1,data_flow,json,60000,117,1
1,1,1,1,0,data_flow,json,60000,134,1
0,1,1,1,0,data_flow,json,60000,117,1
1,0,1,1,0,data_flow,json,60000,118,1
0,0,1,1,0,data_flow,json,60000,111,1
1,1,0,1,0,data_flow,json,60000,116,1
0,1,0,1,0,data_flow,json,60000,116,1
1,0,0,1,0,data_flow,json,60000,111,1
0,0,0,1,0,data_flow,json,60000,116,1
1,1,1,0,0,data_flow,json,60000,112,1
0,1,1,0,0,data_flow,json,60000,110,1
1,0,1,0,0,data_flow,json,60000,118,1
0,0,1,0,0,data_flow,json,60000,118,1
1,1,0,0,0,data_flow,json,60000,116,1
0,1,0,0,0,data_flow,json,60000,118,1
1,0,0,0,0,data_flow,json,60000,115,1
0,0,0,0,0,data_flow,json,60000,116,1
1,1,1,1,1,login_flow,json,60000,130,1
0,1,1,1,1,login_flow,json,60000,129,1
1,0,1,1,1,login_flow,json,60000,197,1
0,0,1,1,1,login_flow,json,60000,601,1
1,1,0,1,1,login_flow,json,60000,126,1
0,1,0,1,1,login_flow,json,60000,125,1
1,0,0,1,1,login_flow,json,60000,165,1
0,0,0,1,1,login_flow,json,60000,282,1
1,1,1,0,1,login_flow,json,60000,87,1
0,1,1,0,1,login_flow,json,60000,92,1
1,0,1,0,1,login_flow,json,60000,91,1
0,0,1,0,1,login_flow,json,60000,93,1
1,1,0,0,1,login_flow,json,60000,95,1
0,1,0,0,1,login_flow,json,60000,96,1
1,0,0,0,1,login_flow,json,60000,95,1
0,0,0,0,1,login_flow,json,60000,93,1
1,1,1,1,0,login_flow,json,60000,136,1
0,1,1,1,0,login_flow,json,60000,135,1
1,0,1,1,0,login_flow,json,60000,206,1
0,0,1,1,0,login_flow,json,60000,201,1
1,1,0,1,0,login_flow,json,60000,130,1
0,1,0,1,0,login_flow,json,60000,129,1
1,0,0,1,0,login_flow,json,60000,296,1
0,0,0,1,0,login_flow,json,60000,166,1
1,1,1,0,0,login_flow,json,60000,101,1
0,1,1,0,0,login_flow,json,60000,93,1
1,0,1,0,0,login_flow,json,60000,97,1
0,0,1,0,0,login_flow,json,60000,90,1
1,1,0,0,0,login_flow,json,60000,92,1
0,1,0,0,0,login_flow,json,60000,94,1
1,0,0,0,0,login_flow,json,60000,93,1
0,0,0,0,0,login_flow,json,60000,96,1
1,1,1,1,1,shopping_cart,json,60000,200,1
0,1,1,1,1,shopping_cart,json,60000,213,1
1,0,1,1,1,shopping_cart,json,60000,62645,0
0,0,1,1,1,shopping_cart,json,60000,62491,0
1,1,0,1,1,shopping_cart,json,60000,496,1
0,1,0,1,1,shopping_cart,json,60000,245,1
1,0,0,1,1,shopping_cart,json,60000,116,1
0,0,0,1,1,shopping_cart,json,60000,113,1
1,1,1,0,1,shopping_cart,json,60000,2086,1
0,1,1,0,1,shopping_cart,json,60000,183,1
1,0,1,0,1,shopping_cart,json,60000,185,1
0,0,1,0,1,shopping_cart,json,60000,2045,1
1,1,0,0,1,shopping_cart,json,60000,1901,1
0,1,0,0,1,shopping_cart,json,60000,1784,1
1,0,0,0,1,shopping_cart,json,60000,154,1
0,0,0,0,1,shopping_cart,json,60000,2007,1
1,1,1,1,0,shopping_cart,json,60000,223,1
0,1,1,1,0,shopping_cart,json,60000,239,1
1,0,1,1,0,shopping_cart,json,60000,62513,0
0,0,1,1,0,shopping_cart,json,60000,62582,0
1,1,0,1,0,shopping_cart,json,60000,222,1
0,1,0,1,0,shopping_cart,json,60000,281,1
1,0,0,1,0,shopping_cart,json,60000,99,1
0,0,0,1,0,shopping_cart,json,60000,108,1
1,1,1,0,0,shopping_cart,json,60000,1878,1
0,1,1,0,0,shopping_cart,json,60000,1745,1
1,0,1,0,0,shopping_cart,json,60000,2227,1
0,0,1,0,0,shopping_cart,json,60000,2144,1
1,1,0,0,0,shopping_cart,json,60000,1864,1
0,1,0,0,0,shopping_cart,json,60000,1710,1
1,0,0,0,0,shopping_cart,json,60000,151,1
0,0,0,0,0,shopping_cart,json,60000,1511,1
1,1,1,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,122,1
0,1,1,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,112,1
1,0,1,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,123,1
0,0,1,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,120,1
1,1,0,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,118,1
0,1,0,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,117,1
1,0,0,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,111,1
0,0,0,1,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,120,1
1,1,1,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,120,1
0,1,1,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,117,1
1,0,1,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,121,1
0,0,1,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,124,1
1,1,0,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,126,1
0,1,0,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,124,1
1,0,0,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,121,1
0,0,0,0,1,snapshot_isolation_directly_as_NS_without_yields,json,60000,127,1
1,1,1,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,126,1
0,1,1,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,126,1
1,0,1,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,119,1
0,0,1,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,119,1
1,1,0,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,121,1
0,1,0,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,119,1
1,0,0,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,117,1
0,0,0,1,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,119,1
1,1,1,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,117,1
0,1,1,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,117,1
1,0,1,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,121,1
0,0,1,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,118,1
1,1,0,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,120,1
0,1,0,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,120,1
1,0,0,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,116,1
0,0,0,0,0,snapshot_isolation_directly_as_NS_without_yields,json,60000,110,1
1,1,1,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,122,1
0,1,1,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,120,1
1,0,1,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,123,1
0,0,1,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,128,1
1,1,0,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,129,1
0,1,0,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,127,1
1,0,0,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,133,1
0,0,0,1,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,124,1
1,1,1,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,125,1
0,1,1,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,122,1
1,0,1,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,129,1
0,0,1,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,138,1
1,1,0,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,143,1
0,1,0,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,137,1
1,0,0,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,138,1
0,0,0,0,1,snapshot_isolation_directly_as_NS_with_yields,json,60000,135,1
1,1,1,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,131,1
0,1,1,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,143,1
1,0,1,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,141,1
0,0,1,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,138,1
1,1,0,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,126,1
0,1,0,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,122,1
1,0,0,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,139,1
0,0,0,1,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,129,1
1,1,1,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,126,1
0,1,1,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,125,1
1,0,1,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,124,1
0,0,1,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,132,1
1,1,0,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,131,1
0,1,0,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,127,1
1,0,0,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,129,1
0,0,0,0,0,snapshot_isolation_directly_as_NS_with_yields,json,60000,132,1
1,1,1,1,1,state_machine,json,60000,158,1
0,1,1,1,1,state_machine,json,60000,159,1
1,0,1,1,1,state_machine,json,60000,3689,1
0,0,1,1,1,state_machine,json,60000,2435,1
1,1,0,1,1,state_machine,json,60000,137,1
0,1,0,1,1,state_machine,json,60000,144,1
1,0,0,1,1,state_machine,json,60000,398,1
0,0,0,1,1,state_machine,json,60000,392,1
1,1,1,0,1,state_machine,json,60000,101,1
0,1,1,0,1,state_machine,json,60000,100,1
1,0,1,0,1,state_machine,json,60000,101,1
0,0,1,0,1,state_machine,json,60000,101,1
1,1,0,0,1,state_machine,json,60000,99,1
0,1,0,0,1,state_machine,json,60000,97,1
1,0,0,0,1,state_machine,json,60000,107,1
0,0,0,0,1,state_machine,json,60000,102,1
1,1,1,1,0,state_machine,json,60000,138,1
0,1,1,1,0,state_machine,json,60000,139,1
1,0,1,1,0,state_machine,json,60000,1533,1
0,0,1,1,0,state_machine,json,60000,3175,1
1,1,0,1,0,state_machine,json,60000,140,1
0,1,0,1,0,state_machine,json,60000,145,1
1,0,0,1,0,state_machine,json,60000,408,1
0,0,0,1,0,state_machine,json,60000,246,1
1,1,1,0,0,state_machine,json,60000,104,1
0,1,1,0,0,state_machine,json,60000,98,1
1,0,1,0,0,state_machine,json,60000,100,1
0,0,1,0,0,state_machine,json,60000,106,1
1,1,0,0,0,state_machine,json,60000,99,1
0,1,0,0,0,state_machine,json,60000,104,1
1,0,0,0,0,state_machine,json,60000,104,1
0,0,0,0,0,state_machine,json,60000,102,1
1,1,1,1,1,data_flow,json,10000,101,1
0,1,1,1,1,data_flow,json,10000,98,1
1,0,1,1,1,data_flow,json,10000,100,1
0,0,1,1,1,data_flow,json,10000,99,1
1,1,0,1,1,data_flow,json,10000,104,1
0,1,0,1,1,data_flow,json,10000,97,1
1,0,0,1,1,data_flow,json,10000,101,1
0,0,0,1,1,data_flow,json,10000,104,1
1,1,1,0,1,data_flow,json,10000,105,1
0,1,1,0,1,data_flow,json,10000,103,1
1,0,1,0,1,data_flow,json,10000,101,1
0,0,1,0,1,data_flow,json,10000,103,1
1,1,0,0,1,data_flow,json,10000,103,1
0,1,0,0,1,data_flow,json,10000,106,1
1,0,0,0,1,data_flow,json,10000,99,1
0,0,0,0,1,data_flow,json,10000,100,1
1,1,1,1,0,data_flow,json,10000,103,1
0,1,1,1,0,data_flow,json,10000,102,1
1,0,1,1,0,data_flow,json,10000,101,1
0,0,1,1,0,data_flow,json,10000,100,1
1,1,0,1,0,data_flow,json,10000,98,1
0,1,0,1,0,data_flow,json,10000,99,1
1,0,0,1,0,data_flow,json,10000,101,1
0,0,0,1,0,data_flow,json,10000,100,1
1,1,1,0,0,data_flow,json,10000,102,1
0,1,1,0,0,data_flow,json,10000,107,1
1,0,1,0,0,data_flow,json,10000,98,1
0,0,1,0,0,data_flow,json,10000,106,1
1,1,0,0,0,data_flow,json,10000,105,1
0,1,0,0,0,data_flow,json,10000,107,1
1,0,0,0,0,data_flow,json,10000,100,1
0,0,0,0,0,data_flow,json,10000,102,1
1,1,1,1,1,login_flow,json,10000,112,1
0,1,1,1,1,login_flow,json,10000,115,1
1,0,1,1,1,login_flow,json,10000,316,1
0,0,1,1,1,login_flow,json,10000,316,1
1,1,0,1,1,login_flow,json,10000,118,1
0,1,0,1,1,login_flow,json,10000,117,1
1,0,0,1,1,login_flow,json,10000,151,1
0,0,0,1,1,login_flow,json,10000,258,1
1,1,1,0,1,login_flow,json,10000,91,1
0,1,1,0,1,login_flow,json,10000,103,1
1,0,1,0,1,login_flow,json,10000,90,1
0,0,1,0,1,login_flow,json,10000,90,1
1,1,0,0,1,login_flow,json,10000,90,1
0,1,0,0,1,login_flow,json,10000,89,1
1,0,0,0,1,login_flow,json,10000,89,1
0,0,0,0,1,login_flow,json,10000,85,1
1,1,1,1,0,login_flow,json,10000,116,1
0,1,1,1,0,login_flow,json,10000,110,1
1,0,1,1,0,login_flow,json,10000,415,1
0,0,1,1,0,login_flow,json,10000,187,1
1,1,0,1,0,login_flow,json,10000,112,1
0,1,0,1,0,login_flow,json,10000,129,1
1,0,0,1,0,login_flow,json,10000,153,1
0,0,0,1,0,login_flow,json,10000,146,1
1,1,1,0,0,login_flow,json,10000,87,1
0,1,1,0,0,login_flow,json,10000,87,1
1,0,1,0,0,login_flow,json,10000,85,1
0,0,1,0,0,login_flow,json,10000,89,1
1,1,0,0,0,login_flow,json,10000,83,1
0,1,0,0,0,login_flow,json,10000,87,1
1,0,0,0,0,login_flow,json,10000,91,1
0,0,0,0,0,login_flow,json,10000,92,1
1,1,1,1,1,shopping_cart,json,10000,171,1
0,1,1,1,1,shopping_cart,json,10000,193,1
1,0,1,1,1,shopping_cart,json,10000,10495,0
0,0,1,1,1,shopping_cart,json,10000,10504,0
1,1,0,1,1,shopping_cart,json,10000,244,1
0,1,0,1,1,shopping_cart,json,10000,400,1
1,0,0,1,1,shopping_cart,json,10000,86,1
0,0,0,1,1,shopping_cart,json,10000,86,1
1,1,1,0,1,shopping_cart,json,10000,1687,1
0,1,1,0,1,shopping_cart,json,10000,130,1
1,0,1,0,1,shopping_cart,json,10000,123,1
0,0,1,0,1,shopping_cart,json,10000,1327,1
1,1,0,0,1,shopping_cart,json,10000,1419,1
0,1,0,0,1,shopping_cart,json,10000,1391,1
1,0,0,0,1,shopping_cart,json,10000,1461,1
0,0,0,0,1,shopping_cart,json,10000,1701,1
1,1,1,1,0,shopping_cart,json,10000,170,1
0,1,1,1,0,shopping_cart,json,10000,188,1
1,0,1,1,0,shopping_cart,json,10000,10503,0
0,0,1,1,0,shopping_cart,json,10000,10504,0
1,1,0,1,0,shopping_cart,json,10000,422,1
0,1,0,1,0,shopping_cart,json,10000,368,1
1,0,0,1,0,shopping_cart,json,10000,88,1
0,0,0,1,0,shopping_cart,json,10000,91,1
