mode,example,elapsed_ms
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser_turned_ser,113
regular,fred2_arith,60004
bidirectional,fred2_arith,3133
remove-redundant-parts,fred2_arith,60004
bidirectional+remove-redundant-parts,fred2_arith,2876
remove-redundant-sets,fred2_arith,60004
bidirectional+remove-redundant-sets,fred2_arith,3229
remove-redundant-parts+remove-redundant-sets,fred2_arith,60004
bidirectional+remove-redundant-parts+remove-redundant-sets,fred2_arith,2779
generate-less,fred2_arith,60004
bidirectional+generate-less,fred2_arith,3780
remove-redundant-parts+generate-less,fred2_arith,60005
bidirectional+remove-redundant-parts+generate-less,fred2_arith,4036
remove-redundant-sets+generate-less,fred2_arith,60004
bidirectional+remove-redundant-sets+generate-less,fred2_arith,3771
remove-redundant-parts+remove-redundant-sets+generate-less,fred2_arith,60004
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,fred2_arith,3571
smart-kleene-order,fred2_arith,60004
bidirectional+smart-kleene-order,fred2_arith,2943
remove-redundant-parts+smart-kleene-order,fred2_arith,60004
bidirectional+remove-redundant-parts+smart-kleene-order,fred2_arith,3399
remove-redundant-sets+smart-kleene-order,fred2_arith,60005
bidirectional+remove-redundant-sets+smart-kleene-order,fred2_arith,3233
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,fred2_arith,60003
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,fred2_arith,2995
generate-less+smart-kleene-order,fred2_arith,60017
bidirectional+generate-less+smart-kleene-order,fred2_arith,3776
remove-redundant-parts+generate-less+smart-kleene-order,fred2_arith,60015
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,fred2_arith,3479
remove-redundant-sets+generate-less+smart-kleene-order,fred2_arith,62413
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,fred2_arith,2969
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,fred2_arith,60005
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,fred2_arith,62289
regular,fred2,60005
bidirectional,fred2,60004
remove-redundant-parts,fred2,60004
bidirectional+remove-redundant-parts,fred2,60005
remove-redundant-sets,fred2,60004
bidirectional+remove-redundant-sets,fred2,60004
remove-redundant-parts+remove-redundant-sets,fred2,60004
bidirectional+remove-redundant-parts+remove-redundant-sets,fred2,60005
generate-less,fred2,60004
bidirectional+generate-less,fred2,60006
remove-redundant-parts+generate-less,fred2,60005
bidirectional+remove-redundant-parts+generate-less,fred2,60005
remove-redundant-sets+generate-less,fred2,60004
bidirectional+remove-redundant-sets+generate-less,fred2,60004
remove-redundant-parts+remove-redundant-sets+generate-less,fred2,60005
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,fred2,60005
smart-kleene-order,fred2,60004
bidirectional+smart-kleene-order,fred2,60005
remove-redundant-parts+smart-kleene-order,fred2,60004
bidirectional+remove-redundant-parts+smart-kleene-order,fred2,60004
remove-redundant-sets+smart-kleene-order,fred2,60004
bidirectional+remove-redundant-sets+smart-kleene-order,fred2,60004
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,fred2,60005
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,fred2,60005
generate-less+smart-kleene-order,fred2,60047
bidirectional+generate-less+smart-kleene-order,fred2,60536
remove-redundant-parts+generate-less+smart-kleene-order,fred2,60005
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,fred2,60007
remove-redundant-sets+generate-less+smart-kleene-order,fred2,62436
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,fred2,60004
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,fred2,386
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,fred2,60015
regular,fred_arith,7981
bidirectional,fred_arith,60004
remove-redundant-parts,fred_arith,7194
bidirectional+remove-redundant-parts,fred_arith,60004
remove-redundant-sets,fred_arith,7913
bidirectional+remove-redundant-sets,fred_arith,60004
remove-redundant-parts+remove-redundant-sets,fred_arith,7457
bidirectional+remove-redundant-parts+remove-redundant-sets,fred_arith,60005
generate-less,fred_arith,10968
bidirectional+generate-less,fred_arith,60004
remove-redundant-parts+generate-less,fred_arith,9626
bidirectional+remove-redundant-parts+generate-less,fred_arith,60005
remove-redundant-sets+generate-less,fred_arith,10674
bidirectional+remove-redundant-sets+generate-less,fred_arith,60004
remove-redundant-parts+remove-redundant-sets+generate-less,fred_arith,10553
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,fred_arith,60005
smart-kleene-order,fred_arith,7758
bidirectional+smart-kleene-order,fred_arith,60004
remove-redundant-parts+smart-kleene-order,fred_arith,7812
bidirectional+remove-redundant-parts+smart-kleene-order,fred_arith,60004
remove-redundant-sets+smart-kleene-order,fred_arith,7785
bidirectional+remove-redundant-sets+smart-kleene-order,fred_arith,60004
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,fred_arith,8621
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,fred_arith,60004
generate-less+smart-kleene-order,fred_arith,8753
bidirectional+generate-less+smart-kleene-order,fred_arith,60004
remove-redundant-parts+generate-less+smart-kleene-order,fred_arith,355
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,fred_arith,60008
remove-redundant-sets+generate-less+smart-kleene-order,fred_arith,36904
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,fred_arith,60003
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,fred_arith,239
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,fred_arith,62348
regular,fred_arith_simplified_until_1,1778
bidirectional,fred_arith_simplified_until_1,1771
remove-redundant-parts,fred_arith_simplified_until_1,1718
bidirectional+remove-redundant-parts,fred_arith_simplified_until_1,1888
remove-redundant-sets,fred_arith_simplified_until_1,1708
bidirectional+remove-redundant-sets,fred_arith_simplified_until_1,1750
remove-redundant-parts+remove-redundant-sets,fred_arith_simplified_until_1,1725
bidirectional+remove-redundant-parts+remove-redundant-sets,fred_arith_simplified_until_1,1776
generate-less,fred_arith_simplified_until_1,1755
bidirectional+generate-less,fred_arith_simplified_until_1,1848
remove-redundant-parts+generate-less,fred_arith_simplified_until_1,1774
bidirectional+remove-redundant-parts+generate-less,fred_arith_simplified_until_1,1876
remove-redundant-sets+generate-less,fred_arith_simplified_until_1,1776
bidirectional+remove-redundant-sets+generate-less,fred_arith_simplified_until_1,1800
remove-redundant-parts+remove-redundant-sets+generate-less,fred_arith_simplified_until_1,1798
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,fred_arith_simplified_until_1,1864
smart-kleene-order,fred_arith_simplified_until_1,1774
bidirectional+smart-kleene-order,fred_arith_simplified_until_1,1791
remove-redundant-parts+smart-kleene-order,fred_arith_simplified_until_1,1742
bidirectional+remove-redundant-parts+smart-kleene-order,fred_arith_simplified_until_1,1792
remove-redundant-sets+smart-kleene-order,fred_arith_simplified_until_1,1792
bidirectional+remove-redundant-sets+smart-kleene-order,fred_arith_simplified_until_1,1875
