bidirectional ON,remove-redundant-parts ON,remove-redundant-sets ON,generate-less ON,smart-kleene-order ON,benchmark,file_type,timeout_ms,time_ms,terminated
0,0,1,0,0,nested_while,ser,10000,99.0,1
1,1,0,0,0,nested_while,ser,10000,102.0,1
0,1,0,0,0,nested_while,ser,10000,98.0,1
1,0,0,0,0,nested_while,ser,10000,99.0,1
0,0,0,0,0,nested_while,ser,10000,109.0,1
1,1,1,1,1,nondet2,ser,10000,9284.0,1
0,1,1,1,1,nondet2,ser,10000,8686.0,1
1,0,1,1,1,nondet2,ser,10000,9908.0,1
0,0,1,1,1,nondet2,ser,10000,6839.0,1
1,1,0,1,1,nondet2,ser,10000,9038.0,1
0,1,0,1,1,nondet2,ser,10000,7841.0,1
1,0,0,1,1,nondet2,ser,10000,8810.0,1
0,0,0,1,1,nondet2,ser,10000,7780.0,1
1,1,1,0,1,nondet2,ser,10000,7941.0,1
0,1,1,0,1,nondet2,ser,10000,7766.0,1
1,0,1,0,1,nondet2,ser,10000,7087.0,1
0,0,1,0,1,nondet2,ser,10000,6794.0,1
1,1,0,0,1,nondet2,ser,10000,8861.0,1
0,1,0,0,1,nondet2,ser,10000,7105.0,1
1,0,0,0,1,nondet2,ser,10000,8802.0,1
0,0,0,0,1,nondet2,ser,10000,7821.0,1
1,1,1,1,0,nondet2,ser,10000,9093.0,1
0,1,1,1,0,nondet2,ser,10000,6857.0,1
1,0,1,1,0,nondet2,ser,10000,8351.0,1
0,0,1,1,0,nondet2,ser,10000,7414.0,1
1,1,0,1,0,nondet2,ser,10000,8822.0,1
0,1,0,1,0,nondet2,ser,10000,8101.0,1
1,0,0,1,0,nondet2,ser,10000,8603.0,1
0,0,0,1,0,nondet2,ser,10000,9465.0,1
1,1,1,0,0,nondet2,ser,10000,9731.0,1
0,1,1,0,0,nondet2,ser,10000,7382.0,1
1,0,1,0,0,nondet2,ser,10000,7739.0,1
0,0,1,0,0,nondet2,ser,10000,6300.0,1
1,1,0,0,0,nondet2,ser,10000,9972.0,1
0,1,0,0,0,nondet2,ser,10000,9261.0,1
1,0,0,0,0,nondet2,ser,10000,9336.0,1
0,0,0,0,0,nondet2,ser,10000,9233.0,1
1,1,1,1,1,nondet_impl2,ser,10000,2075.0,1
0,1,1,1,1,nondet_impl2,ser,10000,2199.0,1
1,0,1,1,1,nondet_impl2,ser,10000,2076.0,1
0,0,1,1,1,nondet_impl2,ser,10000,2060.0,1
1,1,0,1,1,nondet_impl2,ser,10000,2006.0,1
0,1,0,1,1,nondet_impl2,ser,10000,2235.0,1
1,0,0,1,1,nondet_impl2,ser,10000,2227.0,1
0,0,0,1,1,nondet_impl2,ser,10000,2070.0,1
1,1,1,0,1,nondet_impl2,ser,10000,2239.0,1
0,1,1,0,1,nondet_impl2,ser,10000,2316.0,1
1,0,1,0,1,nondet_impl2,ser,10000,2084.0,1
0,0,1,0,1,nondet_impl2,ser,10000,2356.0,1
1,1,0,0,1,nondet_impl2,ser,10000,2018.0,1
0,1,0,0,1,nondet_impl2,ser,10000,1867.0,1
1,0,0,0,1,nondet_impl2,ser,10000,1672.0,1
0,0,0,0,1,nondet_impl2,ser,10000,1837.0,1
1,1,1,1,0,nondet_impl2,ser,10000,1587.0,1
0,1,1,1,0,nondet_impl2,ser,10000,1762.0,1
1,0,1,1,0,nondet_impl2,ser,10000,1600.0,1
0,0,1,1,0,nondet_impl2,ser,10000,1712.0,1
1,1,0,1,0,nondet_impl2,ser,10000,1725.0,1
0,1,0,1,0,nondet_impl2,ser,10000,1970.0,1
1,0,0,1,0,nondet_impl2,ser,10000,1887.0,1
0,0,0,1,0,nondet_impl2,ser,10000,2021.0,1
1,1,1,0,0,nondet_impl2,ser,10000,2006.0,1
0,1,1,0,0,nondet_impl2,ser,10000,2134.0,1
1,0,1,0,0,nondet_impl2,ser,10000,2148.0,1
0,0,1,0,0,nondet_impl2,ser,10000,2126.0,1
1,1,0,0,0,nondet_impl2,ser,10000,2001.0,1
0,1,0,0,0,nondet_impl2,ser,10000,2136.0,1
1,0,0,0,0,nondet_impl2,ser,10000,1779.0,1
0,0,0,0,0,nondet_impl2,ser,10000,1889.0,1
1,1,1,1,1,nondet_impl,ser,10000,814.0,1
0,1,1,1,1,nondet_impl,ser,10000,1116.0,1
1,0,1,1,1,nondet_impl,ser,10000,835.0,1
0,0,1,1,1,nondet_impl,ser,10000,1166.0,1
1,1,0,1,1,nondet_impl,ser,10000,820.0,1
0,1,0,1,1,nondet_impl,ser,10000,988.0,1
1,0,0,1,1,nondet_impl,ser,10000,767.0,1
0,0,0,1,1,nondet_impl,ser,10000,1125.0,1
1,1,1,0,1,nondet_impl,ser,10000,965.0,1
0,1,1,0,1,nondet_impl,ser,10000,1444.0,1
1,0,1,0,1,nondet_impl,ser,10000,1087.0,1
0,0,1,0,1,nondet_impl,ser,10000,1331.0,1
1,1,0,0,1,nondet_impl,ser,10000,1198.0,1
0,1,0,0,1,nondet_impl,ser,10000,1397.0,1
1,0,0,0,1,nondet_impl,ser,10000,1046.0,1
0,0,0,0,1,nondet_impl,ser,10000,1569.0,1
1,1,1,1,0,nondet_impl,ser,10000,1280.0,1
0,1,1,1,0,nondet_impl,ser,10000,2210.0,1
1,0,1,1,0,nondet_impl,ser,10000,1471.0,1
0,0,1,1,0,nondet_impl,ser,10000,1763.0,1
1,1,0,1,0,nondet_impl,ser,10000,1066.0,1
0,1,0,1,0,nondet_impl,ser,10000,1499.0,1
1,0,0,1,0,nondet_impl,ser,10000,905.0,1
0,0,0,1,0,nondet_impl,ser,10000,1684.0,1
1,1,1,0,0,nondet_impl,ser,10000,1160.0,1
0,1,1,0,0,nondet_impl,ser,10000,1613.0,1
1,0,1,0,0,nondet_impl,ser,10000,1161.0,1
0,0,1,0,0,nondet_impl,ser,10000,1348.0,1
1,1,0,0,0,nondet_impl,ser,10000,902.0,1
0,1,0,0,0,nondet_impl,ser,10000,1238.0,1
1,0,0,0,0,nondet_impl,ser,10000,898.0,1
0,0,0,0,0,nondet_impl,ser,10000,1181.0,1
1,1,1,1,1,nondet,ser,10000,474.0,1
0,1,1,1,1,nondet,ser,10000,492.0,1
1,0,1,1,1,nondet,ser,10000,457.0,1
0,0,1,1,1,nondet,ser,10000,499.0,1
1,1,0,1,1,nondet,ser,10000,467.0,1
0,1,0,1,1,nondet,ser,10000,509.0,1
1,0,0,1,1,nondet,ser,10000,478.0,1
0,0,0,1,1,nondet,ser,10000,505.0,1
1,1,1,0,1,nondet,ser,10000,503.0,1
0,1,1,0,1,nondet,ser,10000,570.0,1
1,0,1,0,1,nondet,ser,10000,503.0,1
0,0,1,0,1,nondet,ser,10000,547.0,1
1,1,0,0,1,nondet,ser,10000,509.0,1
0,1,0,0,1,nondet,ser,10000,504.0,1
1,0,0,0,1,nondet,ser,10000,527.0,1
0,0,0,0,1,nondet,ser,10000,509.0,1
1,1,1,1,0,nondet,ser,10000,483.0,1
0,1,1,1,0,nondet,ser,10000,524.0,1
1,0,1,1,0,nondet,ser,10000,569.0,1
0,0,1,1,0,nondet,ser,10000,586.0,1
1,1,0,1,0,nondet,ser,10000,509.0,1
0,1,0,1,0,nondet,ser,10000,585.0,1
1,0,0,1,0,nondet,ser,10000,492.0,1
0,0,0,1,0,nondet,ser,10000,540.0,1
1,1,1,0,0,nondet,ser,10000,497.0,1
0,1,1,0,0,nondet,ser,10000,526.0,1
1,0,1,0,0,nondet,ser,10000,474.0,1
0,0,1,0,0,nondet,ser,10000,526.0,1
1,1,0,0,0,nondet,ser,10000,506.0,1
0,1,0,0,0,nondet,ser,10000,519.0,1
1,0,0,0,0,nondet,ser,10000,495.0,1
0,0,0,0,0,nondet,ser,10000,523.0,1
1,1,1,1,1,seq_expr,ser,10000,114.0,1
0,1,1,1,1,seq_expr,ser,10000,121.0,1
1,0,1,1,1,seq_expr,ser,10000,127.0,1
0,0,1,1,1,seq_expr,ser,10000,119.0,1
1,1,0,1,1,seq_expr,ser,10000,113.0,1
0,1,0,1,1,seq_expr,ser,10000,118.0,1
1,0,0,1,1,seq_expr,ser,10000,117.0,1
0,0,0,1,1,seq_expr,ser,10000,111.0,1
1,1,1,0,1,seq_expr,ser,10000,110.0,1
0,1,1,0,1,seq_expr,ser,10000,119.0,1
1,0,1,0,1,seq_expr,ser,10000,120.0,1
0,0,1,0,1,seq_expr,ser,10000,115.0,1
1,1,0,0,1,seq_expr,ser,10000,118.0,1
0,1,0,0,1,seq_expr,ser,10000,125.0,1
1,0,0,0,1,seq_expr,ser,10000,119.0,1
0,0,0,0,1,seq_expr,ser,10000,108.0,1
1,1,1,1,0,seq_expr,ser,10000,115.0,1
0,1,1,1,0,seq_expr,ser,10000,116.0,1
1,0,1,1,0,seq_expr,ser,10000,111.0,1
0,0,1,1,0,seq_expr,ser,10000,121.0,1
1,1,0,1,0,seq_expr,ser,10000,130.0,1
0,1,0,1,0,seq_expr,ser,10000,118.0,1
1,0,0,1,0,seq_expr,ser,10000,114.0,1
0,0,0,1,0,seq_expr,ser,10000,114.0,1
1,1,1,0,0,seq_expr,ser,10000,115.0,1
0,1,1,0,0,seq_expr,ser,10000,123.0,1
1,0,1,0,0,seq_expr,ser,10000,124.0,1
0,0,1,0,0,seq_expr,ser,10000,133.0,1
1,1,0,0,0,seq_expr,ser,10000,166.0,1
0,1,0,0,0,seq_expr,ser,10000,162.0,1
1,0,0,0,0,seq_expr,ser,10000,136.0,1
0,0,0,0,0,seq_expr,ser,10000,138.0,1
1,1,1,1,1,simple_assign,ser,10000,150.0,1
0,1,1,1,1,simple_assign,ser,10000,124.0,1
1,0,1,1,1,simple_assign,ser,10000,111.0,1
0,0,1,1,1,simple_assign,ser,10000,111.0,1
1,1,0,1,1,simple_assign,ser,10000,116.0,1
0,1,0,1,1,simple_assign,ser,10000,121.0,1
1,0,0,1,1,simple_assign,ser,10000,115.0,1
0,0,0,1,1,simple_assign,ser,10000,111.0,1
1,1,1,0,1,simple_assign,ser,10000,120.0,1
0,1,1,0,1,simple_assign,ser,10000,142.0,1
1,0,1,0,1,simple_assign,ser,10000,125.0,1
0,0,1,0,1,simple_assign,ser,10000,126.0,1
1,1,0,0,1,simple_assign,ser,10000,122.0,1
0,1,0,0,1,simple_assign,ser,10000,142.0,1
1,0,0,0,1,simple_assign,ser,10000,137.0,1
0,0,0,0,1,simple_assign,ser,10000,121.0,1
1,1,1,1,0,simple_assign,ser,10000,117.0,1
0,1,1,1,0,simple_assign,ser,10000,127.0,1
1,0,1,1,0,simple_assign,ser,10000,119.0,1
0,0,1,1,0,simple_assign,ser,10000,112.0,1
1,1,0,1,0,simple_assign,ser,10000,118.0,1
0,1,0,1,0,simple_assign,ser,10000,113.0,1
1,0,0,1,0,simple_assign,ser,10000,113.0,1
0,0,0,1,0,simple_assign,ser,10000,114.0,1
1,1,1,0,0,simple_assign,ser,10000,120.0,1
0,1,1,0,0,simple_assign,ser,10000,130.0,1
1,0,1,0,0,simple_assign,ser,10000,127.0,1
0,0,1,0,0,simple_assign,ser,10000,138.0,1
1,1,0,0,0,simple_assign,ser,10000,136.0,1
0,1,0,0,0,simple_assign,ser,10000,127.0,1
1,0,0,0,0,simple_assign,ser,10000,128.0,1
0,0,0,0,0,simple_assign,ser,10000,157.0,1
1,1,1,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,148.0,1
0,1,1,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,130.0,1
1,0,1,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,125.0,1
0,0,1,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,144.0,1
1,1,0,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,111.0,1
0,1,0,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,121.0,1
1,0,0,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,114.0,1
0,0,0,1,1,simple_nonser2_minus_yields_is_ser,ser,10000,111.0,1
1,1,1,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,120.0,1
0,1,1,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,123.0,1
1,0,1,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,117.0,1
0,0,1,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,129.0,1
1,1,0,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,138.0,1
0,1,0,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,127.0,1
1,0,0,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,116.0,1
0,0,0,0,1,simple_nonser2_minus_yields_is_ser,ser,10000,123.0,1
1,1,1,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,118.0,1
0,1,1,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,126.0,1
1,0,1,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,144.0,1
0,0,1,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,115.0,1
1,1,0,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,125.0,1
0,1,0,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,138.0,1
1,0,0,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,125.0,1
0,0,0,1,0,simple_nonser2_minus_yields_is_ser,ser,10000,109.0,1
1,1,1,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,129.0,1
0,1,1,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,109.0,1
1,0,1,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,111.0,1
0,0,1,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,110.0,1
1,1,0,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,119.0,1
0,1,0,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,111.0,1
1,0,0,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,120.0,1
0,0,0,0,0,simple_nonser2_minus_yields_is_ser,ser,10000,136.0,1
1,1,1,1,1,simple_nonser2,ser,10000,601.0,1
0,1,1,1,1,simple_nonser2,ser,10000,625.0,1
1,0,1,1,1,simple_nonser2,ser,10000,716.0,1
0,0,1,1,1,simple_nonser2,ser,10000,662.0,1
1,1,0,1,1,simple_nonser2,ser,10000,631.0,1
0,1,0,1,1,simple_nonser2,ser,10000,584.0,1
1,0,0,1,1,simple_nonser2,ser,10000,621.0,1
0,0,0,1,1,simple_nonser2,ser,10000,564.0,1
1,1,1,0,1,simple_nonser2,ser,10000,609.0,1
0,1,1,0,1,simple_nonser2,ser,10000,714.0,1
1,0,1,0,1,simple_nonser2,ser,10000,672.0,1
0,0,1,0,1,simple_nonser2,ser,10000,707.0,1
1,1,0,0,1,simple_nonser2,ser,10000,695.0,1
0,1,0,0,1,simple_nonser2,ser,10000,624.0,1
1,0,0,0,1,simple_nonser2,ser,10000,591.0,1
0,0,0,0,1,simple_nonser2,ser,10000,575.0,1
1,1,1,1,0,simple_nonser2,ser,10000,562.0,1
0,1,1,1,0,simple_nonser2,ser,10000,580.0,1
1,0,1,1,0,simple_nonser2,ser,10000,623.0,1
0,0,1,1,0,simple_nonser2,ser,10000,545.0,1
1,1,0,1,0,simple_nonser2,ser,10000,563.0,1
0,1,0,1,0,simple_nonser2,ser,10000,569.0,1
1,0,0,1,0,simple_nonser2,ser,10000,571.0,1
0,0,0,1,0,simple_nonser2,ser,10000,555.0,1
1,1,1,0,0,simple_nonser2,ser,10000,620.0,1
0,1,1,0,0,simple_nonser2,ser,10000,563.0,1
1,0,1,0,0,simple_nonser2,ser,10000,607.0,1
0,0,1,0,0,simple_nonser2,ser,10000,594.0,1
1,1,0,0,0,simple_nonser2,ser,10000,554.0,1
0,1,0,0,0,simple_nonser2,ser,10000,542.0,1
1,0,0,0,0,simple_nonser2,ser,10000,518.0,1
0,0,0,0,0,simple_nonser2,ser,10000,525.0,1
1,1,1,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,443.0,1
0,1,1,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,431.0,1
1,0,1,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,447.0,1
0,0,1,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,446.0,1
1,1,0,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,457.0,1
0,1,0,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,437.0,1
1,0,0,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,444.0,1
0,0,0,1,1,simple_nonser2_turned_ser_with_locks,ser,10000,443.0,1
1,1,1,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,438.0,1
0,1,1,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,434.0,1
1,0,1,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,445.0,1
0,0,1,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,405.0,1
1,1,0,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,428.0,1
0,1,0,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,438.0,1
1,0,0,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,431.0,1
0,0,0,0,1,simple_nonser2_turned_ser_with_locks,ser,10000,433.0,1
1,1,1,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,433.0,1
0,1,1,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,429.0,1
1,0,1,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,432.0,1
0,0,1,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,415.0,1
1,1,0,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,448.0,1
0,1,0,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,437.0,1
1,0,0,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,444.0,1
0,0,0,1,0,simple_nonser2_turned_ser_with_locks,ser,10000,438.0,1
1,1,1,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,436.0,1
0,1,1,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,435.0,1
1,0,1,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,435.0,1
0,0,1,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,589.0,1
1,1,0,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,469.0,1
0,1,0,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,477.0,1
1,0,0,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,459.0,1
0,0,0,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,427.0,1
1,1,1,1,1,simple_nonser3,ser,10000,583.0,1
0,1,1,1,1,simple_nonser3,ser,10000,610.0,1
1,0,1,1,1,simple_nonser3,ser,10000,685.0,1
0,0,1,1,1,simple_nonser3,ser,10000,641.0,1
1,1,0,1,1,simple_nonser3,ser,10000,633.0,1
0,1,0,1,1,simple_nonser3,ser,10000,619.0,1
1,0,0,1,1,simple_nonser3,ser,10000,684.0,1
0,0,0,1,1,simple_nonser3,ser,10000,656.0,1
1,1,1,0,1,simple_nonser3,ser,10000,615.0,1
0,1,1,0,1,simple_nonser3,ser,10000,606.0,1
1,0,1,0,1,simple_nonser3,ser,10000,780.0,1
0,0,1,0,1,simple_nonser3,ser,10000,741.0,1
1,1,0,0,1,simple_nonser3,ser,10000,716.0,1
0,1,0,0,1,simple_nonser3,ser,10000,686.0,1
1,0,0,0,1,simple_nonser3,ser,10000,676.0,1
0,0,0,0,1,simple_nonser3,ser,10000,682.0,1
1,1,1,1,0,simple_nonser3,ser,10000,653.0,1
0,1,1,1,0,simple_nonser3,ser,10000,663.0,1
1,0,1,1,0,simple_nonser3,ser,10000,660.0,1
0,0,1,1,0,simple_nonser3,ser,10000,791.0,1
1,1,0,1,0,simple_nonser3,ser,10000,702.0,1
0,1,0,1,0,simple_nonser3,ser,10000,665.0,1
1,0,0,1,0,simple_nonser3,ser,10000,620.0,1
0,0,0,1,0,simple_nonser3,ser,10000,602.0,1
1,1,1,0,0,simple_nonser3,ser,10000,614.0,1
0,1,1,0,0,simple_nonser3,ser,10000,591.0,1
1,0,1,0,0,simple_nonser3,ser,10000,595.0,1
0,0,1,0,0,simple_nonser3,ser,10000,591.0,1
1,1,0,0,0,simple_nonser3,ser,10000,581.0,1
0,1,0,0,0,simple_nonser3,ser,10000,593.0,1
1,0,0,0,0,simple_nonser3,ser,10000,562.0,1
0,0,0,0,0,simple_nonser3,ser,10000,577.0,1
1,1,1,1,1,simple_nonser,ser,10000,1021.0,1
0,1,1,1,1,simple_nonser,ser,10000,1123.0,1
1,0,1,1,1,simple_nonser,ser,10000,1037.0,1
0,0,1,1,1,simple_nonser,ser,10000,1061.0,1
1,1,0,1,1,simple_nonser,ser,10000,944.0,1
0,1,0,1,1,simple_nonser,ser,10000,1104.0,1
1,0,0,1,1,simple_nonser,ser,10000,1207.0,1
0,0,0,1,1,simple_nonser,ser,10000,1370.0,1
1,1,1,0,1,simple_nonser,ser,10000,1215.0,1
0,1,1,0,1,simple_nonser,ser,10000,1341.0,1
1,0,1,0,1,simple_nonser,ser,10000,1404.0,1
0,0,1,0,1,simple_nonser,ser,10000,1342.0,1
1,1,0,0,1,simple_nonser,ser,10000,1330.0,1
0,1,0,0,1,simple_nonser,ser,10000,1516.0,1
1,0,0,0,1,simple_nonser,ser,10000,1279.0,1
0,0,0,0,1,simple_nonser,ser,10000,1484.0,1
1,1,1,1,0,simple_nonser,ser,10000,1240.0,1
0,1,1,1,0,simple_nonser,ser,10000,1587.0,1
1,0,1,1,0,simple_nonser,ser,10000,1274.0,1
0,0,1,1,0,simple_nonser,ser,10000,1381.0,1
1,1,0,1,0,simple_nonser,ser,10000,1279.0,1
0,1,0,1,0,simple_nonser,ser,10000,1589.0,1
1,0,0,1,0,simple_nonser,ser,10000,1229.0,1
0,0,0,1,0,simple_nonser,ser,10000,1441.0,1
1,1,1,0,0,simple_nonser,ser,10000,1132.0,1
0,1,1,0,0,simple_nonser,ser,10000,1242.0,1
1,0,1,0,0,simple_nonser,ser,10000,1084.0,1
0,0,1,0,0,simple_nonser,ser,10000,1292.0,1
1,1,0,0,0,simple_nonser,ser,10000,1241.0,1
0,1,0,0,0,simple_nonser,ser,10000,1392.0,1
1,0,0,0,0,simple_nonser,ser,10000,1195.0,1
0,0,0,0,0,simple_nonser,ser,10000,1349.0,1
1,1,1,1,1,simple_ser,ser,10000,116.0,1
0,1,1,1,1,simple_ser,ser,10000,127.0,1
1,0,1,1,1,simple_ser,ser,10000,115.0,1
0,0,1,1,1,simple_ser,ser,10000,118.0,1
1,1,0,1,1,simple_ser,ser,10000,107.0,1
0,1,0,1,1,simple_ser,ser,10000,119.0,1
1,0,0,1,1,simple_ser,ser,10000,129.0,1
0,0,0,1,1,simple_ser,ser,10000,147.0,1
1,1,1,0,1,simple_ser,ser,10000,142.0,1
0,1,1,0,1,simple_ser,ser,10000,129.0,1
1,0,1,0,1,simple_ser,ser,10000,125.0,1
0,0,1,0,1,simple_ser,ser,10000,121.0,1
1,1,0,0,1,simple_ser,ser,10000,117.0,1
0,1,0,0,1,simple_ser,ser,10000,138.0,1
1,0,0,0,1,simple_ser,ser,10000,128.0,1
0,0,0,0,1,simple_ser,ser,10000,128.0,1
1,1,1,1,0,simple_ser,ser,10000,172.0,1
0,1,1,1,0,simple_ser,ser,10000,179.0,1
1,0,1,1,0,simple_ser,ser,10000,174.0,1
0,0,1,1,0,simple_ser,ser,10000,165.0,1
1,1,0,1,0,simple_ser,ser,10000,162.0,1
0,1,0,1,0,simple_ser,ser,10000,122.0,1
1,0,0,1,0,simple_ser,ser,10000,117.0,1
0,0,0,1,0,simple_ser,ser,10000,112.0,1
1,1,1,0,0,simple_ser,ser,10000,116.0,1
0,1,1,0,0,simple_ser,ser,10000,108.0,1
1,0,1,0,0,simple_ser,ser,10000,119.0,1
0,0,1,0,0,simple_ser,ser,10000,119.0,1
1,1,0,0,0,simple_ser,ser,10000,114.0,1
0,1,0,0,0,simple_ser,ser,10000,115.0,1
1,0,0,0,0,simple_ser,ser,10000,119.0,1
0,0,0,0,0,simple_ser,ser,10000,117.0,1
1,1,1,1,1,snapshot_isolation_network_monitoring,ser,10000,10004.0,0
0,1,1,1,1,snapshot_isolation_network_monitoring,ser,10000,10005.0,0
1,0,1,1,1,snapshot_isolation_network_monitoring,ser,10000,10006.0,0
0,0,1,1,1,snapshot_isolation_network_monitoring,ser,10000,10005.0,0
1,1,0,1,1,snapshot_isolation_network_monitoring,ser,10000,10005.0,0
0,1,0,1,1,snapshot_isolation_network_monitoring,ser,10000,10061.0,0
1,0,0,1,1,snapshot_isolation_network_monitoring,ser,10000,10006.0,0
0,0,0,1,1,snapshot_isolation_network_monitoring,ser,10000,10061.0,0
1,1,1,0,1,snapshot_isolation_network_monitoring,ser,10000,10010.0,0
0,1,1,0,1,snapshot_isolation_network_monitoring,ser,10000,10007.0,0
1,0,1,0,1,snapshot_isolation_network_monitoring,ser,10000,10024.0,0
0,0,1,0,1,snapshot_isolation_network_monitoring,ser,10000,10006.0,0
1,1,0,0,1,snapshot_isolation_network_monitoring,ser,10000,10008.0,0
0,1,0,0,1,snapshot_isolation_network_monitoring,ser,10000,10005.0,0
1,0,0,0,1,snapshot_isolation_network_monitoring,ser,10000,10005.0,0
0,0,0,0,1,snapshot_isolation_network_monitoring,ser,10000,10032.0,0
1,1,1,1,0,snapshot_isolation_network_monitoring,ser,10000,10004.0,0
0,1,1,1,0,snapshot_isolation_network_monitoring,ser,10000,10025.0,0
1,0,1,1,0,snapshot_isolation_network_monitoring,ser,10000,10023.0,0
0,0,1,1,0,snapshot_isolation_network_monitoring,ser,10000,10007.0,0
1,1,0,1,0,snapshot_isolation_network_monitoring,ser,10000,10029.0,0
0,1,0,1,0,snapshot_isolation_network_monitoring,ser,10000,10006.0,0
1,0,0,1,0,snapshot_isolation_network_monitoring,ser,10000,10005.0,0
0,0,0,1,0,snapshot_isolation_network_monitoring,ser,10000,10006.0,0
1,1,1,0,0,snapshot_isolation_network_monitoring,ser,10000,10007.0,0
0,1,1,0,0,snapshot_isolation_network_monitoring,ser,10000,10005.0,0
1,0,1,0,0,snapshot_isolation_network_monitoring,ser,10000,10004.0,0
0,0,1,0,0,snapshot_isolation_network_monitoring,ser,10000,10006.0,0
1,1,0,0,0,snapshot_isolation_network_monitoring,ser,10000,10007.0,0
0,1,0,0,0,snapshot_isolation_network_monitoring,ser,10000,10008.0,0
1,0,0,0,0,snapshot_isolation_network_monitoring,ser,10000,10006.0,0
0,0,0,0,0,snapshot_isolation_network_monitoring,ser,10000,10004.0,0
1,1,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10009.0,0
0,1,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10006.0,0
1,0,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10007.0,0
0,0,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10009.0,0
1,1,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10007.0,0
0,1,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10009.0,0
1,0,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10006.0,0
0,0,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10010.0,0
1,1,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10005.0,0
0,1,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10007.0,0
1,0,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10005.0,0
0,0,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10005.0,0
1,1,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10005.0,0
0,1,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10005.0,0
1,0,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,10005.0,0
